"","sex","isced","geography_name","geography_id","year","lb_weighted_median"
"90","Hombre","Doctorado","Ñuñoa","186",2015,1750664
"91","Hombre","Doctorado","Osorno","191",2010,1000000
"92","Hombre","Doctorado","Osorno","191",2011,1000000
"93","Hombre","Doctorado","Osorno","191",2012,1200000
"94","Hombre","Doctorado","Osorno","191",2013,886407
"95","Hombre","Doctorado","Osorno","191",2014,1499719
"96","Hombre","Doctorado","Osorno","191",2015,600162
"97","Hombre","Doctorado","Padre Las Casas","194",2012,543035
"98","Hombre","Doctorado","Papudo","202",2014,858859
"99","Hombre","Doctorado","Peñalolén","212",2011,1040000
"100","Hombre","Doctorado","Peñalolén","212",2015,4001082
"101","Hombre","Doctorado","Pica","217",2012,80000
"102","Hombre","Doctorado","Pica","217",2013,325000
"103","Hombre","Doctorado","Providencia","228",2010,700000
"104","Hombre","Doctorado","Providencia","228",2011,1000000
"105","Hombre","Doctorado","Providencia","228",2012,1700000
"106","Hombre","Doctorado","Providencia","228",2013,751017
"107","Hombre","Doctorado","Providencia","228",2014,986099
"108","Hombre","Doctorado","Providencia","228",2015,360491
"109","Hombre","Doctorado","Pudahuel","231",2014,969818
"110","Hombre","Doctorado","Pudahuel","231",2015,600162
"111","Hombre","Doctorado","Puente Alto","232",2011,703383
"112","Hombre","Doctorado","Puente Alto","232",2012,950241
"113","Hombre","Doctorado","Puente Alto","232",2013,862194
"114","Hombre","Doctorado","Puente Alto","232",2014,980000
"115","Hombre","Doctorado","Puerto Montt","233",2015,552241
"116","Hombre","Doctorado","Punta Arenas","238",2010,800783
"117","Hombre","Doctorado","Punta Arenas","238",2011,6069193
"118","Hombre","Doctorado","Punta Arenas","238",2012,1004510
"119","Hombre","Doctorado","Punta Arenas","238",2013,2092070
"120","Hombre","Doctorado","Punta Arenas","238",2014,1400000
"121","Hombre","Doctorado","Punta Arenas","238",2015,1800000
"122","Hombre","Doctorado","Quilicura","249",2015,1700460
"123","Hombre","Doctorado","Quillota","252",2012,700000
"124","Hombre","Doctorado","Quillota","252",2013,800000
"125","Hombre","Doctorado","Quillota","252",2014,2000000
"126","Hombre","Doctorado","Quillota","252",2015,720000
"127","Hombre","Doctorado","Quilpué","253",2012,452030
"128","Hombre","Doctorado","Quilpué","253",2013,398489
"129","Hombre","Doctorado","Quilpué","253",2014,1000000
"130","Hombre","Doctorado","Quilpué","253",2015,2000000
"131","Hombre","Doctorado","Rancagua","259",2010,1331302
"132","Hombre","Doctorado","Rancagua","259",2013,996224
"133","Hombre","Doctorado","Recoleta","262",2015,2850771
"134","Hombre","Doctorado","Rinconada","268",2012,1104961
"135","Hombre","Doctorado","Rinconada","268",2013,996224
"136","Hombre","Doctorado","Río Negro","273",2012,1746764
"137","Hombre","Doctorado","Río Negro","273",2013,1191613
"138","Hombre","Doctorado","Río Negro","273",2014,1456019
"139","Hombre","Doctorado","San Bernardo","280",2014,1427929
"140","Hombre","Doctorado","San Bernardo","280",2015,950257
"141","Hombre","Doctorado","San Felipe","285",2013,1394713
"142","Hombre","Doctorado","San Felipe","285",2014,549897
"143","Hombre","Doctorado","San Felipe","285",2015,600162
"144","Hombre","Doctorado","San Pedro de la Paz","298",2011,1256042
"145","Hombre","Doctorado","San Pedro de la Paz","298",2012,904059
"146","Hombre","Doctorado","San Pedro de la Paz","298",2013,199245
"147","Hombre","Doctorado","San Pedro de la Paz","298",2014,1798552
"148","Hombre","Doctorado","San Pedro de la Paz","298",2015,1000271
"149","Hombre","Doctorado","Santiago","307",2010,807590
"150","Hombre","Doctorado","Santiago","307",2013,400000
"151","Hombre","Doctorado","Santiago","307",2014,1600000
"152","Hombre","Doctorado","Santiago","307",2015,600000
"153","Hombre","Doctorado","Talca","311",2010,1498974
"154","Hombre","Doctorado","Talca","311",2011,622997
"155","Hombre","Doctorado","Talca","311",2012,1206745
"156","Hombre","Doctorado","Talca","311",2014,1299756
"157","Hombre","Doctorado","Talca","311",2015,1500406
"158","Hombre","Doctorado","Talcahuano","312",2010,361952
"159","Hombre","Doctorado","Temuco","314",2010,2252202
"160","Hombre","Doctorado","Temuco","314",2012,1317364
"161","Hombre","Doctorado","Temuco","314",2013,2228016
"162","Hombre","Doctorado","Temuco","314",2014,1699681
"163","Hombre","Doctorado","Temuco","314",2015,1596479
"164","Hombre","Doctorado","Valdivia","329",2010,1301272
"165","Hombre","Doctorado","Valdivia","329",2011,647922
"166","Hombre","Doctorado","Valdivia","329",2012,663205
"167","Hombre","Doctorado","Valdivia","329",2013,692581
"168","Hombre","Doctorado","Valdivia","329",2014,641618
"169","Hombre","Doctorado","Valdivia","329",2015,190051
"170","Hombre","Doctorado","Valparaíso","331",2010,1400000
"171","Hombre","Doctorado","Valparaíso","331",2011,318977
"172","Hombre","Doctorado","Valparaíso","331",2012,1106183
"173","Hombre","Doctorado","Valparaíso","331",2014,110000
"174","Hombre","Doctorado","Villa Alemana","337",2014,1499719
"175","Hombre","Doctorado","Viña del Mar","339",2010,639286
"176","Hombre","Doctorado","Viña del Mar","339",2011,502417
"177","Hombre","Doctorado","Viña del Mar","339",2012,1269744
"178","Hombre","Doctorado","Viña del Mar","339",2013,1000000
"179","Hombre","Doctorado","Viña del Mar","339",2014,879002
"180","Hombre","Doctorado","Viña del Mar","339",2015,2253192
"181","Hombre","Doctorado","Vitacura","340",2012,380000
"182","Hombre","Doctorado","Vitacura","340",2013,800000
"183","Hombre","Doctorado","Vitacura","340",2014,2499531
"184","Hombre","Doctorado","Vitacura","340",2015,1427948
"185","Hombre","Educación Preescolar","Alto Hospicio","5",2013,280380
"186","Hombre","Educación Preescolar","Angol","8",2011,200000
"187","Hombre","Educación Preescolar","Angol","8",2014,20099
"188","Hombre","Educación Preescolar","Antofagasta","9",2011,250000
"189","Hombre","Educación Preescolar","Antofagasta","9",2012,290000
"190","Hombre","Educación Preescolar","Antofagasta","9",2013,300000
"191","Hombre","Educación Preescolar","Antofagasta","9",2014,80834
"192","Hombre","Educación Preescolar","Arica","12",2010,404395
"193","Hombre","Educación Preescolar","Arica","12",2011,398919
"194","Hombre","Educación Preescolar","Arica","12",2013,60000
"195","Hombre","Educación Preescolar","Arica","12",2015,30000
"196","Hombre","Educación Preescolar","Aysén","13",2011,100483
"197","Hombre","Educación Preescolar","Bulnes","15",2011,120000
"198","Hombre","Educación Preescolar","Calama","19",2010,110000
"199","Hombre","Educación Preescolar","Calama","19",2011,70338
"200","Hombre","Educación Preescolar","Calama","19",2015,60194
"201","Hombre","Educación Preescolar","Calera","22",2015,130420
"202","Hombre","Educación Preescolar","Calera de Tango","23",2011,185894
"203","Hombre","Educación Preescolar","Camarones","25",2011,120580
"204","Hombre","Educación Preescolar","Camarones","25",2012,80450
"205","Hombre","Educación Preescolar","Catemu","33",2011,199361
"206","Hombre","Educación Preescolar","Cauquenes","34",2014,199962
"207","Hombre","Educación Preescolar","Cerro Navia","36",2013,35000
"208","Hombre","Educación Preescolar","Cerro Navia","36",2015,416250
"209","Hombre","Educación Preescolar","Chiguayante","41",2015,30000
"210","Hombre","Educación Preescolar","Chillán","43",2011,182880
"211","Hombre","Educación Preescolar","Chillán","43",2012,200000
"212","Hombre","Educación Preescolar","Chillán","43",2014,181876
"213","Hombre","Educación Preescolar","Chillán","43",2015,96310
"214","Hombre","Educación Preescolar","Chillán Viejo","44",2010,32031
"215","Hombre","Educación Preescolar","Chimbarongo","45",2014,219959
"216","Hombre","Educación Preescolar","Chimbarongo","45",2015,380343
"217","Hombre","Educación Preescolar","Codegua","52",2015,80022
"218","Hombre","Educación Preescolar","Coihueco","55",2015,200054
"219","Hombre","Educación Preescolar","Colina","59",2014,199962
"220","Hombre","Educación Preescolar","Colina","59",2015,75020
"221","Hombre","Educación Preescolar","Concepción","64",2011,100483
"222","Hombre","Educación Preescolar","Concepción","64",2012,30135
"223","Hombre","Educación Preescolar","Constitución","66",2015,166676
"224","Hombre","Educación Preescolar","Copiapó","68",2010,131847
"225","Hombre","Educación Preescolar","Copiapó","68",2012,30135
"226","Hombre","Educación Preescolar","Copiapó","68",2013,99622
"227","Hombre","Educación Preescolar","Copiapó","68",2014,212189
"228","Hombre","Educación Preescolar","Copiapó","68",2015,150000
"229","Hombre","Educación Preescolar","Coquimbo","69",2010,119918
"230","Hombre","Educación Preescolar","Coquimbo","69",2011,30145
"231","Hombre","Educación Preescolar","Coquimbo","69",2012,30169
"232","Hombre","Educación Preescolar","Coquimbo","69",2013,119547
"233","Hombre","Educación Preescolar","Coquimbo","69",2014,197032
"234","Hombre","Educación Preescolar","Coquimbo","69",2015,220896
"235","Hombre","Educación Preescolar","Coronel","70",2011,124600
"236","Hombre","Educación Preescolar","Coronel","70",2013,39849
"237","Hombre","Educación Preescolar","Coyhaique","54",2011,300000
"238","Hombre","Educación Preescolar","Curanilahue","76",2012,193870
"239","Hombre","Educación Preescolar","Curanilahue","76",2014,5052
"240","Hombre","Educación Preescolar","Dalcahue","80",2015,20000
"241","Hombre","Educación Preescolar","Diego de Almagro","81",2012,200000
"242","Hombre","Educación Preescolar","El Bosque","83",2011,149521
"243","Hombre","Educación Preescolar","El Bosque","83",2013,372588
"244","Hombre","Educación Preescolar","El Monte","85",2013,23909
"245","Hombre","Educación Preescolar","Estación Central","90",2011,180870
"246","Hombre","Educación Preescolar","Gorbea","100",2010,489665
"247","Hombre","Educación Preescolar","Illapel","111",2010,59959
"248","Hombre","Educación Preescolar","Illapel","111",2011,100483
"249","Hombre","Educación Preescolar","Illapel","111",2012,60337
"250","Hombre","Educación Preescolar","Illapel","111",2013,60081
"251","Hombre","Educación Preescolar","Iquique","113",2011,150000
"252","Hombre","Educación Preescolar","Isla de Maipo","114",2014,49991
"253","Hombre","Educación Preescolar","Isla de Maipo","114",2015,200054
"254","Hombre","Educación Preescolar","La Cisterna","117",2010,160157
"255","Hombre","Educación Preescolar","La Cisterna","117",2011,180870
"256","Hombre","Educación Preescolar","La Florida","120",2011,30145
"257","Hombre","Educación Preescolar","La Ligua","123",2013,35864
"258","Hombre","Educación Preescolar","La Pintana","124",2015,300000
"259","Hombre","Educación Preescolar","La Serena","126",2015,241065
"260","Hombre","Educación Preescolar","La Unión","127",2010,7995
"261","Hombre","Educación Preescolar","La Unión","127",2011,65314
"262","Hombre","Educación Preescolar","La Unión","127",2013,207215
"263","Hombre","Educación Preescolar","Las Condes","134",2015,443120
"264","Hombre","Educación Preescolar","Lebu","136",2013,44560
"265","Hombre","Educación Preescolar","Linares","139",2010,20020
"266","Hombre","Educación Preescolar","Llanquihue","141",2012,163735
"267","Hombre","Educación Preescolar","Lo Espejo","144",2011,30145
"268","Hombre","Educación Preescolar","Lo Prado","145",2014,349934
"269","Hombre","Educación Preescolar","Longaví","148",2010,16176
"270","Hombre","Educación Preescolar","Los Andes","151",2011,10032
"271","Hombre","Educación Preescolar","Los Andes","151",2012,193870
"272","Hombre","Educación Preescolar","Los Andes","151",2013,209207
"273","Hombre","Educación Preescolar","Los Andes","151",2014,279887
"274","Hombre","Educación Preescolar","Los Ángeles","152",2012,48270
"275","Hombre","Educación Preescolar","Los Vilos","156",2012,180812
"276","Hombre","Educación Preescolar","Los Vilos","156",2013,205000
"277","Hombre","Educación Preescolar","Los Vilos","156",2015,30008
"278","Hombre","Educación Preescolar","Lota","157",2011,24116
"279","Hombre","Educación Preescolar","Machalí","159",2010,120000
"280","Hombre","Educación Preescolar","Maipú","162",2014,29994
"281","Hombre","Educación Preescolar","Melipilla","172",2010,500000
"282","Hombre","Educación Preescolar","Melipilla","172",2012,80000
"283","Hombre","Educación Preescolar","Melipilla","172",2014,99981
"284","Hombre","Educación Preescolar","Melipilla","172",2015,70019
"285","Hombre","Educación Preescolar","Olmué","190",2011,250000
"286","Hombre","Educación Preescolar","Olmué","190",2015,60196
"287","Hombre","Educación Preescolar","Osorno","191",2010,20000
"288","Hombre","Educación Preescolar","Osorno","191",2012,87489
"289","Hombre","Educación Preescolar","Ovalle","192",2010,173000
"290","Hombre","Educación Preescolar","Padre Hurtado","193",2013,199245
"291","Hombre","Educación Preescolar","Padre Las Casas","194",2010,200000
"292","Hombre","Educación Preescolar","Paillaco","196",2013,115156
"293","Hombre","Educación Preescolar","Palmilla","199",2010,175171
"294","Hombre","Educación Preescolar","Pedro Aguirre Cerda","205",2011,214313
"295","Hombre","Educación Preescolar","Pedro Aguirre Cerda","205",2012,190000
"296","Hombre","Educación Preescolar","Peñaflor","211",2010,200196
"297","Hombre","Educación Preescolar","Peñaflor","211",2011,180000
"298","Hombre","Educación Preescolar","Peñalolén","212",2012,36202
"299","Hombre","Educación Preescolar","Peñalolén","212",2013,240325
"300","Hombre","Educación Preescolar","Penco","210",2014,79985
"301","Hombre","Educación Preescolar","Peumo","216",2010,174880
"302","Hombre","Educación Preescolar","Pichilemu","219",2011,200000
"303","Hombre","Educación Preescolar","Pudahuel","231",2013,483168
"304","Hombre","Educación Preescolar","Pudahuel","231",2015,320300
"305","Hombre","Educación Preescolar","Puente Alto","232",2011,320000
"306","Hombre","Educación Preescolar","Puente Alto","232",2012,290000
"307","Hombre","Educación Preescolar","Puente Alto","232",2013,298867
"308","Hombre","Educación Preescolar","Puente Alto","232",2014,19996
"309","Hombre","Educación Preescolar","Puente Alto","232",2015,300081
"310","Hombre","Educación Preescolar","Puerto Montt","233",2010,60059
"311","Hombre","Educación Preescolar","Puerto Montt","233",2014,118000
"312","Hombre","Educación Preescolar","Punta Arenas","238",2011,299041
"313","Hombre","Educación Preescolar","Punta Arenas","238",2014,180000
"314","Hombre","Educación Preescolar","Punta Arenas","238",2015,350000
"315","Hombre","Educación Preescolar","Putre","243",2013,199245
"316","Hombre","Educación Preescolar","Putre","243",2014,93982
"317","Hombre","Educación Preescolar","Quellón","246",2010,62761
"318","Hombre","Educación Preescolar","Quellón","246",2011,182880
"319","Hombre","Educación Preescolar","Quilicura","249",2011,219297
"320","Hombre","Educación Preescolar","Quillota","252",2013,230000
"321","Hombre","Educación Preescolar","Quillota","252",2014,159970
"322","Hombre","Educación Preescolar","Quilpué","253",2010,39973
"323","Hombre","Educación Preescolar","Quilpué","253",2011,220000
"324","Hombre","Educación Preescolar","Quilpué","253",2014,15156
"325","Hombre","Educación Preescolar","Quilpué","253",2015,50190
"326","Hombre","Educación Preescolar","Quinta de Tilcoco","255",2011,211015
"327","Hombre","Educación Preescolar","Quinta de Tilcoco","255",2012,100562
"328","Hombre","Educación Preescolar","Quinta de Tilcoco","255",2013,80108
"329","Hombre","Educación Preescolar","Rancagua","259",2013,250000
"330","Hombre","Educación Preescolar","Recoleta","262",2013,360000
"331","Hombre","Educación Preescolar","Requínoa","266",2012,120000
"332","Hombre","Educación Preescolar","Requínoa","266",2013,110000
"333","Hombre","Educación Preescolar","Río Negro","273",2012,140787
"334","Hombre","Educación Preescolar","Salamanca","278",2013,215000
"335","Hombre","Educación Preescolar","Salamanca","278",2014,264000
"336","Hombre","Educación Preescolar","San Antonio","279",2010,185873
"337","Hombre","Educación Preescolar","San Antonio","279",2012,20000
"338","Hombre","Educación Preescolar","San Antonio","279",2013,81221
"339","Hombre","Educación Preescolar","San Bernardo","280",2010,130027
"340","Hombre","Educación Preescolar","San Bernardo","280",2011,186000
"341","Hombre","Educación Preescolar","San Bernardo","280",2012,294245
"342","Hombre","Educación Preescolar","San Bernardo","280",2013,5007
"343","Hombre","Educación Preescolar","San Bernardo","280",2014,239043
"344","Hombre","Educación Preescolar","San Felipe","285",2011,15000
"345","Hombre","Educación Preescolar","San Felipe","285",2012,40000
"346","Hombre","Educación Preescolar","San Felipe","285",2013,206279
"347","Hombre","Educación Preescolar","San Felipe","285",2014,237449
"348","Hombre","Educación Preescolar","San Fernando","286",2014,249953
"349","Hombre","Educación Preescolar","San Javier","289",2014,114978
"350","Hombre","Educación Preescolar","San José de Maipo","291",2012,10000
"351","Hombre","Educación Preescolar","San Juan de la Costa","292",2010,139904
"352","Hombre","Educación Preescolar","San Pablo","295",2010,180000
"353","Hombre","Educación Preescolar","San Pablo","295",2014,180000
"354","Hombre","Educación Preescolar","Santiago","307",2012,191068
"355","Hombre","Educación Preescolar","Talca","311",2012,241082
"356","Hombre","Educación Preescolar","Talca","311",2013,60000
"357","Hombre","Educación Preescolar","Talcahuano","312",2010,12012
"358","Hombre","Educación Preescolar","Talcahuano","312",2012,12067
"359","Hombre","Educación Preescolar","Temuco","314",2015,10003
"360","Hombre","Educación Preescolar","Tiltil","318",2010,370000
"361","Hombre","Educación Preescolar","Tiltil","318",2015,240000
"362","Hombre","Educación Preescolar","Tocopilla","321",2013,210285
"363","Hombre","Educación Preescolar","Tocopilla","321",2014,230000
"364","Hombre","Educación Preescolar","Tomé","323",2010,31978
"365","Hombre","Educación Preescolar","Tomé","323",2015,256000
"366","Hombre","Educación Preescolar","Valdivia","329",2010,5065
"367","Hombre","Educación Preescolar","Valdivia","329",2012,56315
"368","Hombre","Educación Preescolar","Valdivia","329",2013,200271
"369","Hombre","Educación Preescolar","Vallenar","330",2010,110000
"370","Hombre","Educación Preescolar","Vallenar","330",2013,30048
"371","Hombre","Educación Preescolar","Valparaíso","331",2010,170000
"372","Hombre","Educación Preescolar","Valparaíso","331",2011,30000
"373","Hombre","Educación Preescolar","Valparaíso","331",2013,48065
"374","Hombre","Educación Preescolar","Valparaíso","331",2014,101042
"375","Hombre","Educación Preescolar","Victoria","333",2014,348596
"376","Hombre","Educación Preescolar","Victoria","333",2015,299214
"377","Hombre","Educación Preescolar","Villa Alemana","337",2010,220215
"378","Hombre","Educación Preescolar","Villarica",NA,2010,40039
"379","Hombre","Educación Preescolar","Viña del Mar","339",2015,180049
"380","Hombre","Educación Primaria (nivel 1)","Algarrobo","1",2010,152210
"381","Hombre","Educación Primaria (nivel 1)","Algarrobo","1",2011,518092
"382","Hombre","Educación Primaria (nivel 1)","Algarrobo","1",2012,418338
"383","Hombre","Educación Primaria (nivel 1)","Algarrobo","1",2013,110149
"384","Hombre","Educación Primaria (nivel 1)","Algarrobo","1",2014,101042
"385","Hombre","Educación Primaria (nivel 1)","Alto del Carmen","4",2010,134601
"386","Hombre","Educación Primaria (nivel 1)","Alto del Carmen","4",2011,180000
"387","Hombre","Educación Primaria (nivel 1)","Alto del Carmen","4",2012,178499
"388","Hombre","Educación Primaria (nivel 1)","Alto del Carmen","4",2013,50013
"389","Hombre","Educación Primaria (nivel 1)","Alto del Carmen","4",2014,80395
"390","Hombre","Educación Primaria (nivel 1)","Alto del Carmen","4",2015,66010
"391","Hombre","Educación Primaria (nivel 1)","Alto Hospicio","5",2010,115654
"392","Hombre","Educación Primaria (nivel 1)","Alto Hospicio","5",2011,151887
"393","Hombre","Educación Primaria (nivel 1)","Alto Hospicio","5",2012,200000
"394","Hombre","Educación Primaria (nivel 1)","Alto Hospicio","5",2013,100000
"395","Hombre","Educación Primaria (nivel 1)","Alto Hospicio","5",2014,180000
"396","Hombre","Educación Primaria (nivel 1)","Alto Hospicio","5",2015,251019
"397","Hombre","Educación Primaria (nivel 1)","Ancud","6",2010,83080
"398","Hombre","Educación Primaria (nivel 1)","Ancud","6",2011,72787
"399","Hombre","Educación Primaria (nivel 1)","Ancud","6",2012,41715
"400","Hombre","Educación Primaria (nivel 1)","Ancud","6",2013,47026
"401","Hombre","Educación Primaria (nivel 1)","Ancud","6",2014,146738
"402","Hombre","Educación Primaria (nivel 1)","Ancud","6",2015,122246
"403","Hombre","Educación Primaria (nivel 1)","Andacollo","7",2010,139904
"404","Hombre","Educación Primaria (nivel 1)","Andacollo","7",2011,174441
"405","Hombre","Educación Primaria (nivel 1)","Andacollo","7",2012,183637
"406","Hombre","Educación Primaria (nivel 1)","Andacollo","7",2013,149434
"407","Hombre","Educación Primaria (nivel 1)","Andacollo","7",2014,221234
"408","Hombre","Educación Primaria (nivel 1)","Andacollo","7",2015,80304
"409","Hombre","Educación Primaria (nivel 1)","Angol","8",2010,60000
"410","Hombre","Educación Primaria (nivel 1)","Angol","8",2011,155234
"411","Hombre","Educación Primaria (nivel 1)","Angol","8",2012,106668
"412","Hombre","Educación Primaria (nivel 1)","Angol","8",2013,165000
"413","Hombre","Educación Primaria (nivel 1)","Angol","8",2014,165206
"414","Hombre","Educación Primaria (nivel 1)","Angol","8",2015,121300
"415","Hombre","Educación Primaria (nivel 1)","Antofagasta","9",2010,230225
"416","Hombre","Educación Primaria (nivel 1)","Antofagasta","9",2011,289073
"417","Hombre","Educación Primaria (nivel 1)","Antofagasta","9",2012,271082
"418","Hombre","Educación Primaria (nivel 1)","Antofagasta","9",2013,149769
"419","Hombre","Educación Primaria (nivel 1)","Antofagasta","9",2014,200000
"420","Hombre","Educación Primaria (nivel 1)","Antofagasta","9",2015,200000
"421","Hombre","Educación Primaria (nivel 1)","Antuco","10",2010,37142
"422","Hombre","Educación Primaria (nivel 1)","Antuco","10",2011,50000
"423","Hombre","Educación Primaria (nivel 1)","Antuco","10",2012,30135
"424","Hombre","Educación Primaria (nivel 1)","Antuco","10",2013,59773
"425","Hombre","Educación Primaria (nivel 1)","Antuco","10",2014,82762
"426","Hombre","Educación Primaria (nivel 1)","Antuco","10",2015,60016
"427","Hombre","Educación Primaria (nivel 1)","Arauco","11",2010,101219
"428","Hombre","Educación Primaria (nivel 1)","Arauco","11",2011,149521
"429","Hombre","Educación Primaria (nivel 1)","Arauco","11",2012,38729
"430","Hombre","Educación Primaria (nivel 1)","Arauco","11",2013,120000
"431","Hombre","Educación Primaria (nivel 1)","Arauco","11",2014,172475
"432","Hombre","Educación Primaria (nivel 1)","Arauco","11",2015,250000
"433","Hombre","Educación Primaria (nivel 1)","Arica","12",2010,139000
"434","Hombre","Educación Primaria (nivel 1)","Arica","12",2011,150928
"435","Hombre","Educación Primaria (nivel 1)","Arica","12",2012,151341
"436","Hombre","Educación Primaria (nivel 1)","Arica","12",2013,169267
"437","Hombre","Educación Primaria (nivel 1)","Arica","12",2014,188800
"438","Hombre","Educación Primaria (nivel 1)","Arica","12",2015,198882
"439","Hombre","Educación Primaria (nivel 1)","Aysén","13",2010,135989
"440","Hombre","Educación Primaria (nivel 1)","Aysén","13",2011,171450
"441","Hombre","Educación Primaria (nivel 1)","Aysén","13",2012,210704
"442","Hombre","Educación Primaria (nivel 1)","Aysén","13",2013,181345
"443","Hombre","Educación Primaria (nivel 1)","Aysén","13",2014,202991
"444","Hombre","Educación Primaria (nivel 1)","Aysén","13",2015,132000
"445","Hombre","Educación Primaria (nivel 1)","Buin","14",2010,142790
"446","Hombre","Educación Primaria (nivel 1)","Buin","14",2011,184409
"447","Hombre","Educación Primaria (nivel 1)","Buin","14",2012,182226
"448","Hombre","Educación Primaria (nivel 1)","Buin","14",2013,73232
"449","Hombre","Educación Primaria (nivel 1)","Buin","14",2014,214641
